player_id,name_first,name_last,dob
115044,C Graham,Daniels,
115045,Merrill,Ehmke,
115046,William,Long,
115047,Conway,Catton,1926-04-16
115048,Roger,Young,
115049,Bruce,Johnson,
115050,Sharod D,Deodhar,
115051,Allen,Cleveland,
115052,Jorge,Morales,
115053,Leo,Hayes,
115054,Goro,Fujikura,1919-09-26
115055,Thomas M,Lewyn,
115056,Garner,Anthony,
115057,Philip,Reed,
115058,Dick,Fine,
115059,Larry,Huebner,
115060,Jiro,Kumamaru,1921-09-26
115061,Henry H,Bassford,
115062,Richard,Cain,
115063,Wade,Herren,
115064,Stanley J,Rumbaugh,
115065,Dick,Squires,
115066,Bernie,Schreiber,
115067,Harper H,Ink Jr,
115068,Johnny,Hernandez,
115069,Richard W,Seeler,
115070,Jack,Kerr,
115071,Mario,Olmedo,
115072,Aake,Eliason,1923-05-26
115073,Gordon,Warden Jr,
115074,James A,Schulze,
115075,Philip,Seymour,
115076,Glenn,Land,
115077,Charles,Warden,
115078,Jeffrey H,Arnold,
115079,Norman J,Macdonald,
115080,Bernard,Gerhardt,
115081,Donald,Kaiser,
115082,Rafael,Ortega,
115083,Tom,Bradford Jr,
115084,Charles,Pasarell Sr,
115085,Dixon,Osburn,
115086,Gerald A,Alleyne,
115087,Art,Anderson,
115088,Jordan,Bentley,
115089,Masanobu,Kimura,1923-01-21
115090,Dick,Doss,
115091,Seth,Petersen Jr,
115092,Oscar,Johnson,
115093,Frank A,Okey,
115094,Frank A,Thompson,
115095,Arthur,Edis,
115096,Clint,Nettleton,
115097,Luis,Riefkohl,1929-06-06
115098,Don,Eisenberg,
115099,Hobey,Hyde Jr,
115100,Keith,Self,
115101,John W,Nicholson,
115102,Bill,Davis,
115103,Dick,Macatee,
115104,David,Rodriguez,
115105,Linn Roy,Rockwood,1920-07-26
115106,George H,Bostwick Jr,
115107,William R,Stuckl,
115108,Reggie,Weir,
115109,Ricardo S,Lopez,1932-10-28
115110,John G H,Hirsch,
115111,Jose A,Cortes,
115112,Michael,De Wet,
115113,Rodolfo,May,
115114,Tom,Curtin,
115115,Anselmo,Puente,
115116,Jimmy,Read,
115117,Alan,Fischl,
115118,Ralph E,Howe,
115119,John,Bassett,
115120,Donald L,Kierbow,
115121,Henry,Jungle,
115122,Richard A,Razzetti,
115123,Lawrence B,Sears,
115124,Leif C,Beck,
115125,Robert F,Greene,
115126,Donald E,Ralph,
115127,James P,Biggs,
115128,Wilbur H,Jenkins Jr,
115129,Doyle,Perkins,
115130,C Clyde,Buck,
115131,Gerald,Dubie,
115132,Ernesto R,Schoop,
115133,John C,Skogstad,1938-12-19
115134,Juan Jose,Hermosilla,
115135,Paul,Sullivan,1941-04-17
115136,Juan,Notz,1939-10-21
115137,Adolfo,Gomez,
115138,Oscar,Perez,
115139,Kingman B,Lambert,1928-10-29
115140,Al,Driscole,
115141,John,Karabasz,
115142,Mike,Crane,
115143,Ramsey,Earnhart,
115144,F Stan,Ellis,
115145,Rodney,Susman,1940-04-15
115146,Gordon L,Davis,
115147,Ned,Weld,
115148,Horace,Cunningham,
115149,Alfred M,Vinton Jr,
115150,Andres,Donnadieu,1936-08-30
115151,Bobby,Wertheimer,
115152,Courtney,Henderson,
115153,Jonathan M,Clark,
115154,Andrew,Gilmore,
115155,Jack,Capell,
115156,Robert W,Johnson Jr,
115157,Fernando,Quesada,
115158,Frank,Sample,
115159,Richard,Hoehn,
115160,Jim,Buck,
115161,Dale,Junta,
115162,Gavin M,Gentry,
115163,George B,Stoesser,
115164,Ernesto,Rios,1932-02-29
115165,Wendell C,Ottum,
115166,John G,Mckay,
115167,Harrison R,Hathaway,
115168,Lyle Evans,Mahan,1881-02-12
115169,Paul A,Vanneman Jr,
115170,Philip Ludlow,Van Deventer,1895-11-21
115171,William V,Burrill,
115172,Willard H,Botsford,
115173,Henry,Parsons,
115174,Herbert L,Bowman,1897-04-21
115175,A Ware,Merriam,
115176,James D,Ewing,
115177,Walter T,Hayes,
115178,Gal,Dionne,
115179,Leicester W,Fisher,
115180,Gerald B,Emerson,
115181,Hjw,Morgenthaler,
115182,William M,Fischer,
115183,Stephen V,Brubans,
115184,Irving Christian,Wright,1882-05-13
115185,Marshall,Allen,
115186,Ralph Howard,Burdick,1885-03-11
115187,R Mason,Kirkland,
115188,J Cecil,Donaldson,
115189,Hammett,Norton,
115190,Murray,Vernon,
115191,Frank A,Fall,
115192,Percy Lloyd,Kynaston,1900-04-20
115193,Henry B,Oboyle,
115194,Leonard W,Knox,
115195,Davison,Obear,
115196,Valentine B,Havens,
115197,Edgar T,Appleby,
115198,John A,Magee,
115199,Harold A,Throckmorton,
115200,Robert,Leroy,1885-02-07
115201,Frank T,Anderson,
115202,Robert Chauncey,Seaver,1877-01-08
115203,Jpotter,Stockton,
115204,Edward B,Benedict,
115205,Ra,Johnson,
115206,Samuel Howard,Voshell,1888-09-18
115207,Hugh L,Nehring,
115208,Theodore Roosevelt,Pell,1879-05-12
115209,Andrew S,Morgan,
115210,Harry,Sachs,
115211,Ralph L,Baggs,
115212,Kenneth D,Fisher,
115213,Alfred D,Hammett,
115214,Edward S,Chase,
115215,Alfred Stackpole,Dabney,1885-07-31
115216,Harry F,Vories Jr,
115217,Nathaniel William,Niles,1886-07-15
115218,Tiste,Adoue Jr,1884-11-04
115219,William,Rosenbaum,
115220,Russel N,Dana,
115221,Aj,Cawse,
115222,Richard,Harte,
115223,Robert B,Mcclave,
115224,Clarence M,Charest,
115225,Allen Hawthorne,Behr,1890-05-17
115226,Edward D,Toland,
115227,Joseph W,Fox,
115228,Fred C,Anderson,
115229,Aj,Lowrey,
115230,Walter L,Pate,
115231,Dwight P,Robinson,
115232,Jack,Dudley,
115233,Morris,Duane,
115234,Alexander,Iler,1895-03-17
115235,William W,Ingraham,
115236,Milton H,Soper,
115237,Victor F,Hockmeyer,
115238,James,Weber,
115239,Roland,Roberts,
115240,Cedric A,Major,
115241,William,Felstiner,
115242,Clyde J,Curley,
115243,John A,Collom,
115244,William J,Gallon,
115245,M Thomas,Ackerland,
115246,Richard W,Seabury,
115247,Henry S,Parker,
115248,Leonard A,Beekman,
115249,Augustin,Healy,
115250,Edward J,Oelsner,
115251,Hugh Gm,Kelleher,
115252,Fred O,Josties,
115253,Raymond E,Snow,
115254,H,Broockman,
115255,James W,Anderson,
115256,Thomas M,Day 3D,
115257,Fritz,Bastian,1898-02-11
115258,Charles M,Bull Jr,
115259,Edmund W,Peaslee,
115260,Frederick  C,Baggs,
115261,Walter Merrill,Hall,1887-12-04
115262,Armand L,Bruneau,
115263,George Drexel,Biddle,
115264,Walter Kenneth,Wesbrook,1898-06-06
115265,Royal D,Richey,
115266,John S,Nicholl,
115267,Walter J,Toussaint,
115268,Ludlow,Van Deventer,1892-11-20
115269,Bf,Drake,
115270,Aj,Ostendorf,
115271,Edward M,Edwards,
115272,John M,Vanneman Jr,
115273,Paul W,Gibbons,
115274,Alexander D,Thayer,
115275,Fritz,Mercur,1903-06-23
115276,Rowland,Evans Jr,
115277,Seiichiro,Kashio,1892-01-02
115278,Morton,Bernstein,
115279,George,King,
115280,Olin J,Sweet,
115281,Eric T,Wood,
115282,Ichiya,Kumagae,1890-09-10
115283,Sidney,Thayer Jr,
115284,W Stuart,Symington 3D,
115285,Hugh,Tallant,
115286,Robert Lindley,Murray,1893-11-03
115287,Alfred H,Chapin Jr,
115288,Lo,Kamber,
115289,Lj,Werner,
115290,Theodore M,Banks Jr,
115291,Pedro R,Edralin,
115292,Nicholas,Garcia,
115293,Lc,Putnam,
115294,Stanley W,Pearson,
115295,James M,Davies,
115296,Milo G,Miller Jr,
115297,Edward C,Hall,
115298,Edward T,Herndon,
115299,Arthur C,Nielsen,
115300,Philips L,Goldsborough Jr,
115301,Manfred,Goldman,
115302,Albert I,Gore,
115303,Phil,Neer,
115304,Lyman,Tremaine,
115305,Geroge S,Groesbeck,
115306,Harold,Ingersoll,
115307,Perry S,Osborne,
115308,Leon,De Turenne,
115309,L Harry,Richards Jr,
115310,Robert W,Gilmore,
115311,W Chauncey,Crawford,
115312,Samuel S,Pennock Jr,
115313,Bd,Golden,
115314,Watson T,Knight,
115315,Charles S,Rogers,
115316,John C,Neeley,
115317,Robert G,Kinsey,
115318,Charles,Watson,
115319,Edward C,Wilson,
115320,Is,Cravis,
115321,Arthur L,Reed,
115322,Phil,Bagby,
115323,Harold E,Lane,
115324,Earl C,Bache,
115325,Harold,Colburn,
115326,William T,Campbell,
115327,Joseph M,Lewin,
115328,Paul A,Casey,
115329,Louis S,De Lone,
115330,Armand,Marion,
115331,Tom,Mangan,
115332,Clifford,Lockhorn,
115333,Thomas C,Leonards,
115334,I,Biltchik,
115335,John T,Graves Jr,
115336,Norman,Bramall,
115337,Robert F,Norton,
115338,Kirk M,Reid,
115339,Kenneth,Stoddart,
115340,Lyman L,Tremaine,
115341,Hanson H,Hodge,
115342,Horace R,Hayday,
115343,Arthur,Mathis,
115344,Ew,Wilson,
115345,James S,Merritt,
115346,William Potter,Wear,
115347,Walter,Newell,
115348,Jg,Elliott,
115349,Herman F,Dornheim,
115350,John F,Whitbeck,
115351,C Stanley,Thompson,
115352,Perry E,Hall,
115353,Frank F,Wieder,
115354,Roy R,Coffin,
115355,Rm,Graham,
115356,Ray D,Johnson,
115357,A Baisley,Sheridan,
115358,Elliott H,Binzen,
115359,George William,Wightman,
115360,Samuel B,Gilpin,
115361,Daniel,Kiefer Jr,
115362,John W,Hubbell,
115363,Anton F,Von Bernuth,
115364,Wray D,Brown,
115365,Charlie,Wood Jr,
115366,Wally,Bates,
115367,Claude,Butlin,1877-04-17
115368,Karl S,Pfaffman,
115369,Harvey B,Snodgrass,1896-04-04
115370,Jerry,Lang,
115371,Leven,Jester,
115372,Lindsay,Dunham,
115373,Paul,Kong,
115374,Edward W,Feibelman,
115375,Aa,Seeligson,
115376,John E,Howard,
115377,Elmer J,Griffin,
115378,Mills P,Baker,
115379,John A,Barr,
115380,Irving,Weinstein,
115381,Manuel,Llano,
115382,Wm,Half,
115383,Henry R,Guild,
115384,John W,Caldwell,
115385,Carl,Meyer,
115386,J Emmett,Pare,1907-01-24
115387,George,Whitlock,
115388,Louis,Thalheimer,
115389,Lewis N,White,
115390,Horace G,Orser,1906-04-08
115391,Reginald,Talmadge,
115392,Edward,Pfeiffer,
115393,Arthur W,Shaw,
115394,Neil J,Sullivan,
115395,Clifford B,Marsh Jr,
115396,Sadakazu,Onda,
115397,Ernest F,Kuhn,
115398,H,Iwasaki,
115399,Myron B,Hutchinson,
115400,Wallace W,Scott,
115401,Tsumio,Tawara,1903-04-22
115402,Malcolm T,Hill,
115403,Kenneth B,Appel,
115404,Teizo,Toba,1901-09-15
115405,Julius,Seligson,1909-12-22
115406,Richard D,Lewis,
115407,Frank C,Owens,
115408,Leon S,Baker,
115409,Cranston W,Holman,
115410,Lionel,Ogden,
115411,Leslie,Johnson,
115412,Eddie,Jacobs,
115413,Douglas S,Watters,
115414,H Holbrook,Hyde,
115415,Harris,Coggeshall,1907-09-23
115416,Byron A,Baur,
115417,Joseph H,Olhausen,
115418,Jack,Mooney,
115419,Donald,Strachan,
115420,Al,Weiner Jr,
115421,Gilbert,Nunns,1907-06-30
115422,Ricardo,Tapia,1909-09-27
115423,William,Aydelotte,
115424,Ricardo,Morales,
115425,Alfonso,Unda,
115426,Ben,Gorchakoff,
115427,James,Quick,
115428,Donald,Cram,
115429,Melvin,Partridge,
115430,Harry,Brunie,
115431,Edgar F,Dawson,
115432,Eddie,Mcknight,
115433,German,Upmann,
115434,Thomas H,Wilber,
115435,W Barry,Wood,
115436,Lee H,Wiley,
115437,Harold,Tovrea,
115438,Maurice,Bayon,
115439,Bruce Parkhouse,Barnes,1909-11-24
115440,R Morgan,Watt Jr,
115441,Milton,Coggins,
115442,Dan,Murray,
115443,Harold,Macguffin,
115444,Herbert L,Fischer,
115445,Frank M,Bonneau,
115446,Lewis,Richard,
115447,Neal,Stevens,
115448,Edward G,Tarangioli,
115449,Eddie,Burns,
115450,Lawrence,Kurzrok,
115451,George J,Jennings,
115452,Hunt T,Dickinson,
115453,John S,Millen,
115454,Edward E,Jenkins Jr,
115455,Richard T,Murphy,
115456,Gm,Pappadopoulo,
115457,Valentine,Gross,
115458,Leroy M,Weir,
115459,Gustave,Feuer,
115460,Harry F,Wolf,
115461,Fred,Royer,
115462,George J,O'Connell,
115463,Albert,Law Jr,
115464,Gerin,Cameron,
115465,G Frederick,Roll,
115466,Hudson,Hamm Jr,
115467,Giles,Verstraten,
115468,Buddy,Goeltz,
115469,James O,Challiss Jr,
115470,Karl,Kamrath,1911-04-25
115471,Jack,Pitman,
115472,Marco,Hecht,
115473,Arthur H,Hendrix,1913-10-07
115474,Robert,Bryan,
115475,F Ramey,Donovan,
115476,John,Nogrady,
115477,Ray,White,
115478,Gabriel,Lavine,
115479,Thomas,Flynn,
115480,William,Tilden Iii,1913-09-19
115481,Norcross S,Tilney,
115482,John,Mcdiarmid,1911-08-12
115483,Robert J,Kelleher,1913-03-05
115484,John,Oloughlin,
115485,Ray,Palmer,
115486,Irving,Pratt,
115487,Joseph M,Case,
115488,Barclay,Kingman,
115489,H Hunter,Lott Jr,
115490,Hugh J,Lynch,
115491,Ralph M,De Mott,
115492,Joseph,Coughlin,
115493,William Mcc,Martin,
115494,Jack,Tidball,
115495,Bob,Stanford,
115496,Ray,Palmer Jr,
115497,Keith,Werner,
115498,Ralph,Mcelvenny,
115499,Frank,Fiala,
115500,Jerome H,Flaherty,
115501,Arnold,Simons,
115502,Elbert R,Lewis,
115503,Cecil,Metz,
115504,Huntington,Hartford,
115505,Sam,Milstein,
115506,Donald B,Longcope,
115507,Cd,Bennett Jr,
115508,Ma,Colton,
115509,Charles R,Marks,
115510,William,Hughes,
115511,Morris,Lawrence,
115512,Robert,Little,
115513,Humberto,Costa,
115514,Caspar H,Nannes,
115515,Ralph M,Demott,
115516,Sydney L,Berger,
115517,Carlos,Aranha,
115518,Mh,Rosenbaum,
115519,Jake,Hess,
115520,Ted,Eggman,
115521,Pieter,Verstraeten,1947-10-25
115522,Federico,Sendel,1910-06-09
115523,Mario V,Gonzalez,
115524,Paul C,Kunkel,1903-05-10
115525,Lenoir,Wright,
115526,Harold,Blauer,
115527,Dick,Downing,
115528,Gus,Boehmer Jr,
115529,Charles M,Green,
115530,Walter,Martin,
115531,Henry S,Moore,
115532,Elliott,Loughlin,
115533,Arthur S,Fowler,
115534,Lloyd,Nordstrom,
115535,C Lincoln,Halberstadt,
115536,Joseph J,Armstrong,
115537,Stanley J,Harte,
115538,Jack,De Lara,
115539,Robert,Considine,
115540,William,Clines,
115541,Gerald P,Bartosh,
115542,Bertram,Hammell,
115543,Howard,Langlie,
115544,Russell,Phillips,
115545,E Ralph,Martin,
115546,Willilam H,Earle,
115547,Charles,Carr,
115548,Kimbark,Peterson,
115549,Umberto,Cuccioli,1912-10-26
115550,Peter,Lauck,
115551,David,Burt,
115552,George B,Dunn,
115553,Bernie,Coghlan,1918-06-03
115554,Richard,Dorson,
115555,Ramsey D,Potts Jr,1916-10-24
115556,Joe,Lucia,
115557,Vernon,Marcum,
115558,Charles,Swanson,
115559,Louis,Wetherell,
115560,John H,Curtiss,
115561,Ross A,Wilson,
115562,Morris,Adelsberg,
115563,Charles,Rider,
115564,Dooly,Mitchell,
115565,William V,Winslow Jr,
115566,Joseph L,Abrams,
115567,John,Anderson,
115568,Jack,Morrison,
115569,Gordon,Cameron,
115570,Modeste B,Alloo,
115571,Norbert,Burgess,
115572,John,Moreno,
115573,Bob,Kamrath,
115574,Jack,Mahoney,
115575,Alfred,Jarvis,
115576,Henry H,Daniels,
115577,Paul,Guibord,
115578,William B,Reese,
115579,H Burtz,Boulware,
115580,Donald,Leavens,
115581,George,Seewagen,
115582,George,Leclerc,
115583,Melvin,Tarpley,
115584,Mcneil,Smith,
115585,Robert,Madden,
115586,Frank,Broida,
115587,Milton,Ruehl,
115588,George,Dullnig,
115589,Edward,De Gray,
115590,Walter,Senior,
115591,Thane,Halstead,
115592,Bill,Seward,
115593,Germaine,Glidden,
115594,John,Law,
115595,John Walter,Ruckert,
115596,Bill,Robertson,
115597,G Price,Colvin,
115598,David,Geller,
115599,Richard Keith,Hebard,
115600,Donald J,Lay Jr,
115601,Jess,Millman,
115602,Sam,Lee,
115603,Leonard S,Patterson,
115604,Guy,Cheng,
115605,Paul,Emard,
115606,Yelverton,Garnett,
115607,Jack,Behr,
115608,Richard,Willis,
115609,Wilbur,Hess,
115610,John,Tilney,
115611,Jack,Talbot,
115612,Carl,Schweikardt,
115613,Robert,Millen,
115614,Jim,Farrin,
115615,Bernie,Friedman,
115616,Vernon,John,
115617,Adolpho,De Menezes,
115618,Bernard,Jacoby,
115619,Carlton,Rood,
115620,Edward A,Sutter,
115621,Darrell,Hudlow,
115622,Larry,Dee,
115623,E Howard,York Iii,
115624,Willis,Anderson,
115625,Leon,Everett,
115626,George,Lowman,
115627,Wilson,Rood,
115628,Mort,Ballagh,
115629,Jess,Baldwin,
115630,William,Murphy,
115631,Verne,Hughes,
115632,John,Foreman,
115633,Howard V,Stephens Jr,
115634,William,Freisenbruch,
115635,Javier,Lanas,
115636,Roger,Durivage,
115637,Frank,Farrell,
115638,Chester,Murphy,
115639,James S,Cushman,
115640,Eugene,Hale,
115641,He,Thomas,
115642,Sp,Fahnstock,
115643,Le,Parrish,
115644,Tw,Potter,
115645,Jo,Ames,
115646,Psp,Randolph Jr,
115647,Wm,Davison Jr,
115648,Ht,Peters,
115649,Al,Sands,
115650,Fb,Hoffman,
115651,Jas,Colston,
115652,Thomas C,Trask,
115653,Es,Blair,
115654,George A,Phelps,
115655,Nat,Emerson,18-74-10
115656,Lydig,Hoyt,
115657,Ws,Temis,
115658,Rr,Livingston,
115659,C Gilbert,Plimpton,
115660,Philip,Lydig,
115661,Edward H,Whitney,
115662,Donaldson,Nickles,
115663,Fl,Day,
115664,Gh,Frank,
115665,Re,Wigham,
115666,Roderick,Terry Jr,
115667,Se,Hinckley,
115668,W Odonnell,Iselin,
115669,Tk,Miller Jr,
115670,Goelet,Gallatin,
115671,Rh,Pearson,
115672,Joseph S,Seabury,
115673,Edward F,Torrey,
115674,Merwin,White,
115675,Sc,Williams,
115676,Gardner,Beals,
115677,Hw,Stiness,
115678,Harry C,Martin,
115679,Tom,Ridgeway,
115680,Bm,Grant,
115681,Berrall,Hoffman,
115682,Hc,Pell,
115683,Russell,Sard,
115684,Al,Hoskins,
115685,Henry J,Holt,
115686,Frank J,Sulloway,1883-00-00
115687,Philip B,Hawk,
115688,Harold,Rowe,
115689,Cyril,Hatch,
115690,Francis M,Watrous,
115691,Jj,Darragh,
115692,George O,Wagner,
115693,Henry Warner,Slocum Jr,1862-05-28
115694,Nat,Thornton,
115695,Lh,Burt,
115696,Rl,Agassiz,
115697,Charles Edward,Sands,1865-12-22
115698,Gustav F,Touchard,1888-01-11
115699,Dw,Dillworth,
115700,Hl,Westfall,
115701,Rs,Hardy,
115702,A,Gammell,
115703,William,Jordan,
115704,Ew,Pittman,
115705,Semp,Russ,1878-04-16
115706,At,Baker,
115707,Robert W,Wilson,
115708,Arthur,Ingraham,
115709,Stanley P,Henshaw,
115710,George Myers,Church,1891-08-21
115711,C ,Clarke,
115712,V,Sorchan,
115713,Mantell,Fielding,
115714,Henry,Waidner,1874-11-16
115715,Lc,Jennings,
115716,Hc,Davis,
115717,Ev,Page,
115718,Atx,Baker,
115719,Richard,Stevens,
115720,Thomas Suffern,Tailer,1867-12-07
115721,B,Penniman,
115722,R,Brooks,
115723,Seymour,Johnson,
115724,Fw,Burnham,
115725,Harry C,Johnson,
115726,Ga,Thompson,
115727,Gc,Thomas,
115728,Miles S,Charlock,
115729,Js,Phipps,
115730,Richard H,Palmer,
115731,Co,Cooke,
115732,Ewing,Stille,
115733,Malcolm G,Chace,1875-03-12
115734,William H,Connell,
115735,Norman G,Johnson,
115736,S Wallis,Merrihew,
115737,Carlton,Hale,
115738,Sb,French Ii,
115739,Gc,Allison,
115740,Chalres L,Frailey,
115741,Richard U N,Gambrill,
115742,E Kinnaird,McEnroe,
115743,Hm,Harriman,
115744,M,Babcock,
115745,Tvp,Knapp,
115746,Henry J,Torrance Jr,
115747,B,Buckwalter,
115748,Wh,Trotter Sr,
115749,Ae,Thurber,
115750,Alfred,Stillman,
115751,William D,Bourne,
115752,Harry A,Mackinney,
115753,Df,Appleton Ii,
115754,Rw,Thomas,
115755,Ew,Donn Jr,
115756,Hr,Fortescue,
115757,George T,Adee,
115758,Hg,Simmons,
115759,Wl,Jones,
115760,Rt,Gaunt,
115761,Wdf,Manice,
115762,C,Woodward,
115763,George,Brooke Jr,
115764,Hwh,Powell,
115765,William B,Cragin Jr,1876-09-21
115766,Ww,Finley Jr,
115767,Im,Thomas,
115768,Rc,Mccloud,
115769,Suydam,Cutting,
115770,Angus S,Cassils,
115771,Goodwin,Hobbs,
115772,C,Amory,
115773,George C,Hinckley,
115774,Carl,Gardner,18-85-02
115775,Ewing,Taylor,
115776,Ct,Porter,
115777,Sydney,Beals,
115778,An,Reggio,
115779,Ae,Neargaard,
115780,Jp,Snow,
115781,Ag,Thatcher,
115782,Stephen Caldwell,Millett,1873-12-07
115783,George J,Janes,
115784,Ja,Williams,
115785,Gearse,Gardner Jr,1887-01-28
115786,William E,Keene,
115787,Clarence C,Pell,
115788,Frederick C,Colston,18-84-01
115789,Andrew,Winsor,
115790,Otto H,Heinck,
115791,Sf,Bain,
115792,Walter,Roberts,
115793,Louis J,Grant,
115794,Edward Penniman,Larned,1882-10-29
115795,George M,Rushmore,
115796,Thomas,Slidell,
115797,Wl,Stewart,
115798,Cl,Johnston Jr,
115799,Cf,Watson Jr,
115800,Bayard,Rives,
115801,Roland,Hazard,
115802,Ae,Peterson,
115803,N,Wadsworth,
115804,Frank,Soule,
115805,Nm,Vose,
115806,H,Alexander,
115807,Thomas S,Blumer,
115808,Nelson C,Peebles,
115809,Carman,Runyan,
115810,Fr,Hughes,
115811,Gf,Parrish,
115812,William,Grosvenor,
115813,Em,Sheppard,
115814,Jn,Du Barry Ii,
115815,Paulding,Fosdick,
115816,Hd,Kirkover,
115817,Henry R,Scott,
115818,Ft,Thomas,
115819,Sm,Sinsabaugh,
115820,Rl,Oakley,
115821,Frank W,Paul Jr,
115822,Ea,Frank Jr,
115823,Edgar F,Leo,
115824,Gw,Knowlton,
115825,Thomas C,Bundy,1881-10-08
115826,Walter V,Bennett,
115827,Ezra,Gould,
115828,G Brock,Smith,
115829,Gordon,Douglas,
115830,Hw,Ballou,
115831,Eliot,Cross,
115832,Joseph G,Willis,
115833,Melville Hammond,Long,1889-10-18
115834,Fh,Harris,
115835,Cs,Mills,
115836,George W,Pike,
115837,Rs,Thomas,
115838,George,Hollister,
115839,Lt,Wallis,
115840,Fp,Williams,
115841,Ws,Patten,
115842,Richard,Bishop,
115843,Ch,King,
115844,Jc,Kopf,
115845,D,Woodward,
115846,George,Mcfadden,
115847,GC,Keeler,
115848,D,Meyer,
115849,Esh,Pendergrast,
115850,Basil,Wagner,
115851,Sh,Boshell,
115852,Bunyan,Colie,
115853,George,Leamy,
115854,C,Runyan,
115855,Peter D,Martin,
115856,Sj,Smith,
115857,Hc,Townsend Jr,
115858,Sc,Bradley,
115859,H,Simons,
115860,Jrr,Carpenter Jr,
115861,Cyril,Carmichael,
115862,Dwight,Orne,
115863,E Tudor,Gross,
115864,Sm,Peacock,
115865,Fc,Mahoney,
115866,Hw,Warner,
115867,Arthur,Sweetzer,
115868,Philip L,Schuyler,
115869,Jbertram,Read,
115870,James D,Pell,
115871,Gb,Simmons,
115872,Richard F,Lovering,
115873,William P,Burden,
115874,S,Prescott,
115875,Elmer,Schlesinger,
115876,Ti,Townsend,
115877,Ja,Ross,
115878,William,Stackpole,
115879,Adrian,Iselin,
115880,Ogden,Mills,
115881,Clark,Fosdick,
115882,Philip A,Carroll,
115883,Hg,Hubbard,
115884,George,Rubelee,
115885,Ce,Van Vleck Jr,
115886,George A,Lyon Jr,
115887,Rn,Buckley,
115888,Harold S,Vanderbilt,
115889,D,Noblit Jr,
115890,Charles,Lanier Jr,
115891,Fr,Budlong,
115892,Ephron,Catlin Jr,
115893,Benjamin,Thaw Jr,
115894,He,Foster,
115895,Marion K,Wright,
115896,Wp,Carter,
115897,David H,Morris,
115898,Jg,Darnagh,
115899,Fj,Otis,
115900,Rt,Townsend,
115901,Ah,Barnard,
115902,Hb,Register,
115903,Edwin P,Fischer,1873-00-00
115904,John C,Goodfellow,
115905,Richard,Nevins,
115906,Ac,Way,
115907,Lewis Ransome,Freeman,1878-10-04
115908,Willing,Spencer,
115909,Alfred,Schwartz,
115910,Fh,Glazebrook,
115911,Sa,Beardsley,
115912,Fh,Howland,
115913,S Frederick,Watson,
115914,Harold Humphrey,Hackett,1878-07-17
115915,Gt,Eames,
115916,We,Putnam Jr,
115917,George T,Scott,
115918,Cs,Brigham,
115919,Edgar Welch,Leonard,1881-06-19
115920,Jp,Hogres,
115921,Ja,Fowler,
115922,James,Brown,
115923,Herbert I,Foster,
115924,Jo,Wagner,
115925,Ga,Richardson,
115926,Rm,Hodges,
115927,Harold L,Beyer,
115928,Hf,Franklin,
115929,Ae,Kent,
115930,William,Mcdunn,
115931,C M,Rodgers,
115932,Jo,Downey,
115933,Linford,Biddle,
115934,W,Bigelow,
115935,Wh,Gray Jr,
115936,Robert D,Nelson,
115937,Wgd,Morgan,
115938,Gwm,Kobbe,
115939,John W,Thomas,
115940,Lw,Scott,
115941,Whiting,Preston,
115942,I,Mollenhauer,
115943,Cr,Tucker,
115944,Arthur,Goadby,
115945,Cowan,Rodgers,
115946,Leroy,Russ,
115947,Harold A,Plummer,
115948,Ch,Palmer,
115949,Hp,Cross,
115950,Hl,Hitchcock,
115951,W,Taylor,
115952,Walter B,Howe,
115953,Harold A,Sands,
115954,Dwight,Partridge,
115955,Alfred E,Bell,
115956,Harry F,Allen,
115957,Gw,Beals,
115958,Edward Bury,Dewhurst,1870-04-07
115959,Hr,Sedgwick,
115960,Sc,Whipple,
115961,Tm,Phetteplace,
115962,Frank R,Tucker,
115963,James Ford Coleman,Huntington,18-67-11
115964,Hh,Whitman,
115965,Jimmy,Johnson,
115966,Hm,Warner,
115967,Horace,Brown,
115968,Joseph D,Forbes,
115969,Lewis Cass,Ledyard,
115970,Jw,Burden,
115971,Ralph A,Thomas,
115972,Kenneth,Horton,
115973,Alexander,Phelps,
115974,Ej,Sulloway,
115975,Ernest,Lambert,
115976,Bbv,Lyon,
115977,George Winthrop,Lee,1867-02-27
115978,Ralph,Hickox,
115979,Wj,Hull,
115980,Jf,Brice,
115981,George,Baker,
115982,Harry E,Avery,
115983,Bernon S,Prentice,
115984,Herbert Guy Nevill,Dering,1867-11-13
115985,Charles M,Bull Sr,
115986,Alfred,Codman,
115987,Bc,Flourney,
115988,Fh,Potter,
115989,Meredith,Howland,
115990,Frank,Foster,
115991,Harry,Oelrichs,
115992,Sg,Gray,
115993,Ab,Wadsworth,
115994,Spencer,Gordon,
115995,Lewis,Perry,
115996,Charles J,Stevens,
115997,Fh,Cranston,
115998,Wa,Sands,
115999,Oswald,Chew,
116000,Robert Palmer,Huntington Jr,1869-01-15
116001,Jc,Waterbury,
116002,Wf,Hitt,
116003,Carroll M,Bunting,
116004,Ja,Tuckerman,
116005,Thomas,Sidell,
116006,J Harry,Masson Jr,
116007,F,Cutting,
116008,Jw,Ritchie,
116009,Scx,Whipple,
116010,Baron,Detyll,
116011,Edward L,Hall Jr,
116012,Wk,Brice,
116013,Jr,Livermore,
116014,Ej,Smith,
116015,Th,Gould,
116016,Henry A Jr,Havermayer,
116017,Jrb,Willing,
116018,Mb,Smith,
116019,Rs,Holland,
