player_id,name_first,name_last,dob
103048,Hayden,Gibson,09-09-77
103049,Sebastian,Da Costa,15-09-77
103050,Shahab,Hassani Nafez,16-09-77
103051,Herwig,Ribitsch,19-09-77
103052,Mariano,Delfino,20-09-77
103053,Nikos,Rovas,20-09-77
103054,Jan,Matus,22-09-77
103055,Cary,Franklin,23-09-77
103056,Greg,Hill Usa,26-09-77
103057,Tony,Parun P991,26-09-77
103058,Juan Felipe,Yanez,27-09-77
103059,Radovan,Chrz,30-09-77
103060,Alejandro,Hernandez,01-10-77
103061,Jan,Boruszewski,02-10-77
103062,Kunj,Majmudar,05-10-77
103063,Sebastien,De Chaunac,07-10-77
103064,Jiri,Hobler,08-10-77
103065,Kepler,Orellana,08-10-77
103066,Mark,Nielsen,08-10-77
103067,Alberto,Gonzalez G419,09-10-77
103068,Chemseddine,Belal,10-10-77
103069,Anthony,La Porte,11-10-77
103070,Christophe,Pognon,11-10-77
103071,Ryo,Oki,13-10-77
103072,Jean Marcel,Bourgaul Du Coudray,15-10-77
103073,Pekka,Rinne,18-10-77
103074,Stephan,Clasohm,19-10-77
103075,Tomas,Pindur,20-10-77
103076,Justin,Oneal,24-10-77
103077,Konstantinos,Economidis,02-11-77
103078,Yannis,Vlachos,03-11-77
103079,Jeremy,Delinbeuf,08-11-77
103080,Paul,Hanley,12-11-77
103081,Fernando,Las Heras,17-11-77
103082,Markus,Hantschk,19-11-77
103083,Gregory,Bauwens,21-11-77
103084,Guillermo,Canas,25-11-77
103085,Xxxxxxx,Marcos,25-11-77
103086,Jeremy,Berman,26-11-77
103087,Graeme,Darlington,02-12-77
103088,Xavier,Pujo,05-12-77
103089,Masashi,Tokumaru,07-12-77
103090,Diego,Bracco,08-12-77
103091,Kamil,Blaha,08-12-77
103092,Nuno,Matias,08-12-77
103093,Martin,Peyrot,13-12-77
103094,Doug,Root,16-12-77
103095,Patricio,Rudi,16-12-77
103096,Arnaud,Clement,17-12-77
103097,Trevor,Spracklin,17-12-77
103098,Johan,Du Randt,23-12-77
103099,Michael,Kogan,02-01-78
103100,Tomasz,Boniecki,02-01-78
103101,Daouda,Ndiaye,03-01-78
103102,John,Hui,03-01-78
103103,Dominik,Hrbaty,04-01-78
103104,Bjorn,Rehnquist,05-01-78
103105,Ruben,Ramirez Hidalgo,06-01-78
103106,Keith,Brill,07-01-78
103107,Luiz,Marafelli,07-01-78
103108,Maciej,Domka,08-01-78
103109,Talal,Ouahabi,08-01-78
103110,Daniele,Bracciali,10-01-78
103111,Jeff,Williams,12-01-78
103112,Ruben,Fernandez,12-01-78
103113,Alexander,Sikanov,13-01-78
103114,Martin,Lee,13-01-78
103115,Tomas,Cibulec,15-01-78
103116,Florian,Jeschonek,16-01-78
103117,Lassi,Ketola,16-01-78
103118,Ion,Moldovan,17-01-78
103119,Filipos,Papachristopoulos,18-01-78
103120,Juraj,Hasko,19-01-78
103121,Matias,Oneille,21-01-78
103122,Josh,Tuckfield,22-01-78
103123,Michal,Ciszek,22-01-78
103124,Jan Ralph,Brandt,23-01-78
103125,Joan,Jimenez Guerra,24-01-78
103126,Christian,Grunes,25-01-78
103127,Per,Thomadtsson,25-01-78
103128,Damien,Roberts,26-01-78
103129,Per,Thornadtsson,26-01-78
103130,Louis,Vosloo,29-01-78
103131,Michihisa,Onoda,31-01-78
103132,Jens Peter,Wenner,02-02-78
103133,Olivier,Mutis,02-02-78
103134,Juan,Camilo Gamboa,03-02-78
103135,Miklos,Jancso,03-02-78
103136,Bogdan,Ivascu,04-02-78
103137,Frank,Pokorny,04-02-78
103138,Gianluca,Luddi,04-02-78
103139,Levi,Dewaegenaere,04-02-78
103140,Dmitri,Kourilovich,08-02-78
103141,Malte,Commandeur,09-02-78
103142,Mohamed,Wafa,09-02-78
103143,Simon,Pender,10-02-78
103144,Gregory,Zavialoff,15-02-78
103145,Amir,Hadad,17-02-78
103146,Shaun,Rudman,17-02-78
103147,Matthew,Porter,19-02-78
103148,Norbert,Mazany,19-02-78
103149,Mathias,Hellstrom,21-02-78
103150,Raoul,Snijders,23-02-78
103151,Mariano,Zabaleta,28-02-78
103152,Stephan,Grebe,05-03-78
103153,Gilles,Elseneer,06-03-78
103154,Jaymon,Crabb,06-03-78
103155,Ivo,Bratanov,07-03-78
103156,Alessandro,Da Col,11-03-78
103157,Arvind,Parmar,22-03-78
103158,Johan,Ortegren,22-03-78
103159,Vikrant,Chadha,26-03-78
103160,Ludovic,Pain,28-03-78
103161,Ryan,Sachire,02-04-78
103162,Dejan,Petrovic,03-04-78
103163,Tommy,Haas,03-04-78
103164,Artemi,Tchernenko,04-04-78
103165,Gorka,Fraile,07-04-78
103166,Vladimir,Voltchkov,07-04-78
103167,Jocelyn,Robichaud,08-04-78
103168,Stanislav,Pribylov,09-04-78
103169,Oscar,Hernandez,10-04-78
103170,Wei Ju,Chen,11-04-78
103171,Raemon,Sluiter,13-04-78
103172,Robert,Abendroth,13-04-78
103173,Tobias,Steinel Hansson,15-04-78
103174,Noam,Okun,16-04-78
103175,Toshihide,Matsui,19-04-78
103176,David,Sanchez,20-04-78
103177,Nicolas,Dubey,21-04-78
103178,Johan,Settergren,22-04-78
103179,Jurek,Stasiak,23-04-78
103180,Wojtek,Stasiak,23-04-78
103181,Jiri,Vanek,24-04-78
103182,Markus,Hipfl,26-04-78
103183,Nick,Crowell,26-04-78
103184,Bob,Bryan,29-04-78
103185,Mike,Bryan,29-04-78
103186,Emilio,Viuda Hernandez,01-05-78
103187,Hisham,Hemeda,01-05-78
103188,Michael,Russell,01-05-78
103189,Falk,Nier,02-05-78
103190,Patrice,Atias,02-05-78
103191,Peter,Madarassy,02-05-78
103192,Ferran,Ventura,05-05-78
103193,Peter,Wessels,07-05-78
103194,Geoff,Abrams,10-05-78
103195,Leandro,Rosa,10-05-78
103196,Carlos,Custodio,16-05-78
103197,John,Doran,16-05-78
103198,Justin,Bower,23-05-78
103199,Oskar,Johansson,23-05-78
103200,Gergely,Hultai,24-05-78
103201,Adrian,Garcia,25-05-78
103202,Oscar,Serrano,25-05-78
103203,Michal,Holenda,26-05-78
103204,Hugo,Armando,27-05-78
103205,Emilio Daniel,Baez Britez,28-05-78
103206,Sebastien,Grosjean,29-05-78
103207,Sergio,Gaoni,29-05-78
103208,Jean Michel,Pequery,30-05-78
103209,Leonardo,Azzaro,30-05-78
103210,Julien,Raynal,02-06-78
103211,Adam,Seri,03-06-78
103212,Assaf,Drori,03-06-78
103213,Matteo,Gotti,04-06-78
103214,Marc Olivier,Baron,05-06-78
103215,Andre,Lopes,08-06-78
103216,Clemens,Trimmel,08-06-78
103217,Shannon,Nettle,10-06-78
103218,Manuel,Jorquera,12-06-78
103219,Graydon,Oliver,15-06-78
103220,Oh Hee,Kwon,18-06-78
103221,Jason,Marshall,20-06-78
103222,Sergei,Krotiouk,21-06-78
103223,Anton,Klaric,25-06-78
103224,Zeljko,Tosic,26-06-78
103225,Simon,Larose,28-06-78
103226,Walid,Jallali,30-06-78
103227,Mariano,Sanchez,03-07-78
103228,Marcos,Daniel,04-07-78
103229,Kornel,Bardoczky,05-07-78
103230,Tasuku,Iwami,09-07-78
103231,Pedro,Nieto,12-07-78
103232,Mario,Tudor,13-07-78
103233,Leonardo,Silva,16-07-78
103234,Nenad,Taroman,16-07-78
103235,Nenad,Toroman,16-07-78
103236,Denis,Glazov,18-07-78
103237,Antonio,Couvert,20-07-78
103238,Jean Claude,Scherrer,20-07-78
103239,Marcus,Sarstrand,24-07-78
103240,Kevin,Kim,26-07-78
103241,Lars,Zimmermann,26-07-78
103242,Juan,Giner,28-07-78
103243,Cristian,Kordasz,31-07-78
103244,Szilard,Szirtesi,01-08-78
103245,David,Kepka,03-08-78
103246,Otavio,Rovati,04-08-78
103247,Gregor,Krusic,05-08-78
103248,Harel,Levy,05-08-78
103249,Marquiestro,Foster,05-08-78
103250,Rodolphe,Cadart,08-08-78
103251,Pablo,Garcia Gaitan,09-08-78
103252,Alberto,Martin,20-08-78
103253,Andrew,Nisker,21-08-78
103254,Yves,Allegro,24-08-78
103255,Trace,Fielding,01-09-78
103256,Ivan,Vajda,04-09-78
103257,Marco,Pontarin,04-09-78
103258,Ramsey,Smith,04-09-78
103259,Carlos,Llanes,09-09-78
103260,Andrej,Bizjak,11-09-78
103261,Andrea,Serra,13-09-78
103262,Marc,Canovas,14-09-78
103263,Justin,Layne,19-09-78
103264,Mariano,Puerta,19-09-78
103265,Juan Ignacio,Cerda,25-09-78
103266,Matthis,Kempe Bergman,25-09-78
103267,Tiago,Galvao,29-09-78
103268,Ivan,Rodrigo,01-10-78
103269,Huntley,Montgomery,02-10-78
103270,Kristian,Capalik,03-10-78
103271,Matej,Pampoulov,03-10-78
103272,Alexander,Yarmola,06-10-78
103273,Dong Hyun,Kim,08-10-78
103274,Eduardo,Frick,09-10-78
103275,Takeshi,Itoh,12-10-78
103276,Tyler,Cleveland,15-10-78
103277,Timo,Nigri,17-10-78
103278,Michel,Deville,28-10-78
103279,Syed,Akram Zaman,30-10-78
103280,Martin,Verkerk,31-10-78
103281,Ladislav,Svarc,13-11-78
103282,Tiago,Sousa,14-11-78
103283,Daniel,Dios,21-11-78
103284,Neil,Watts,21-11-78
103285,Radek,Stepanek,27-11-78
103286,Yohny,Romero,30-11-78
103287,Krystian,Pfeiffer,03-12-78
103288,Javier,Martinez Baena,07-12-78
103289,Jernej,Karner,08-12-78
103290,Radim,Zitko,08-12-78
103291,Antonio,Gordon,09-12-78
103292,Gaston,Gaudio,09-12-78
103293,Martin,Bartonek,11-12-78
103294,Christophe,Rochus,15-12-78
103295,Diego,Palmeiro,17-12-78
103296,Ivaylo,Traykov,17-12-78
103297,Alex,Kim,20-12-78
103298,Piotr,Szczepanik,23-12-78
103299,Stefan,Pircher,26-12-78
103300,Punch,Maleka,28-12-78
103301,Andrew,Bronneberg,01-01-79
103302,Jan,Krejci,01-01-79
103303,Angel Jose,Martin,02-01-79
103304,Milan,Smejda,02-01-79
103305,Daniel,Elsner,04-01-79
103306,Florian,Allgauer,07-01-79
103307,Matt,Daly,13-01-79
103308,Sebastian,Swierk,15-01-79
103309,Michael,Logarzo,17-01-79
103310,Rodrigo,Pena,17-01-79
103311,Steven,Bourke,21-01-79
103312,Alvaro,Dominguez,22-01-79
103313,Iain,Bates,24-01-79
103314,Josh,Goffi,24-01-79
103315,Kobi,Ziv,25-01-79
103316,Victor,Romero,26-01-79
103317,Gabor,Jaross,03-02-79
103318,Zeljko,Krajan,03-02-79
103319,Jeff,Morrison,04-02-79
103320,Rishi,Sridhar,05-02-79
103321,Vinod,Sridhar,05-02-79
103322,Marcelo,Carvalho,07-02-79
103323,Thomas,Heyerdahl,09-02-79
103324,Arnaud,Di Pasquale,11-02-79
103325,Wesley,Moodie,14-02-79
103326,Jed,Gould,19-02-79
103327,Alessandro,Motti,21-02-79
103328,Andres,Pedroso,21-02-79
103329,Daniel,Casquero,24-02-79
103330,Ralf,Wilmink,24-02-79
103331,Davide,Bramanti,27-02-79
103332,Todd,Scheck,27-02-79
103333,Ivo,Karlovic,28-02-79
103334,Ronaldo,Carvalho,28-02-79
103335,Chris,Rae,08-03-79
103336,Marko,Neunteibl,10-03-79
103337,Ben Qiang,Zhu,13-03-79
103338,Felix,Hardt,13-03-79
103339,Wesley,Whitehouse,13-03-79
103340,Isaac,Tortades,14-03-79
103341,Sylvain,Mathias,14-03-79
103342,Miha,Gregorc,15-03-79
103343,Scott,Eddins,17-03-79
103344,Ivan,Ljubicic,19-03-79
103345,Bjorn,Krenzer,21-03-79
103346,Jaco,Van Der Westhuizen,21-03-79
103347,Tomas,Zivnicek,21-03-79
103348,Timo,Fleischfresser,23-03-79
103349,Vincent,Lavergne,25-03-79
103350,Denis,Golovanov,27-03-79
103351,Tomas,Jecminek,27-03-79
103352,Luka,Kutanjac,29-03-79
103353,Ingo,Neumuller,30-03-79
103354,Kamil,Patel,03-04-79
103355,Sunday,Maku,03-04-79
103356,Michel,Kratochvil,07-04-79
103357,Javier,Taborga,15-04-79
103358,Nicolas,Todero,15-04-79
103359,Jordi,Fernandez,16-04-79
103360,Pieter,Joubert,24-04-79
103361,David,Hodge,26-04-79
103362,Sonny,Kayombo,26-04-79
103363,Diego,Ayala,29-04-79
103364,Javier,Genaro Martinez,01-05-79
103365,Javier,Garcia Sintes,02-05-79
103366,Ulrich,Tippenhauer,03-05-79
103367,Kane,Dewhurst,04-05-79
103368,Alejandro,Dulko,08-05-79
103369,Melle,Van Gemerden,09-05-79
103370,Oliver,Levant,09-05-79
103371,Emin,Agaev,14-05-79
103372,Kyle,Rudman,16-05-79
103373,Sergio,Roitman,16-05-79
103374,Zoltan,Boroczky,16-05-79
103375,Patrick,Mayr,21-05-79
103376,Gordon,Bergraaf,22-05-79
103377,Seung Hoon,Lee,22-05-79
103378,Bernard,Parun,24-05-79
103379,Arne,Kreitz,25-05-79
103380,Torsten,Wolpers,25-05-79
103381,Andy,Fahlke,30-05-79
103382,Guillermo,Platel,06-06-79
103383,Justin,Megraw,06-06-79
103384,Vincent,Baudat,10-06-79
103385,Paul,Baccanello,12-06-79
103386,Lawrence,Gunn,13-06-79
103387,Paradorn,Srichaphan,14-06-79
103388,Rafael,De Mesa,14-06-79
103389,Kyle,Porter,15-06-79
103390,Artemon,Apostu Efremov,19-06-79
103391,Simon,Harston,20-06-79
103392,Daniel,Caracciolo,21-06-79
103393,Yuri,Schukin,26-06-79
103394,Andrea,Capodimonte,29-06-79
103395,Julio,Silva,01-07-79
103396,Sergio,Barberan Miguel,01-07-79
103397,Alexandre,Simoni,02-07-79
103398,Gerardo,Heyser,03-07-79
103399,Carlos,Rexach Itoiz,04-07-79
103400,Hendri,Susilo Pramono,05-07-79
103401,Jan,Hernych,07-07-79
103402,Peter,Clarke,08-07-79
103403,Takahiro,Terachi,08-07-79
103404,Juan Ignacio,Destefano,13-07-79
103405,Rodolfo,Rake,13-07-79
103406,Ralph,Grambow,14-07-79
103407,Matt,Klinger,17-07-79
103408,Brian,Vahaly,19-07-79
103409,Byung Kook,Kang,21-07-79
103410,Razvan,Lupsescu,21-07-79
103411,Jose Luis,Condor,22-07-79
103412,Matthew,Hanlin,24-07-79
103413,Genius,Chidzikwe,03-08-79
103414,Maciej,Dilaj,03-08-79
103415,Emanuele,Sammatrice,05-08-79
103416,Daniel,Wajnberg,06-08-79
103417,Brian,Battistone,10-08-79
103418,Dante,Bottini,10-08-79
103419,Gabriel,Montilla,11-08-79
103420,Michal,Tabara,11-08-79
103421,Peter,Handoyo,12-08-79
103422,Sebastian,Fitz,12-08-79
103423,Toshiharu,Kato,12-08-79
103424,Tobias,Clemens,14-08-79
103425,Nicolas,Tourte,18-08-79
103426,Chad,Carlson,21-08-79
103427,Yew Ming,Si,24-08-79
103428,Juan Ignacio,Chela,30-08-79
103429,Peter,Luczak,31-08-79
103430,Ezequiel,Velez,01-09-79
103431,Brandon,Hawk,03-09-79
103432,Branislav,Sekac,03-09-79
103433,Michael,Lang,03-09-79
103434,Luke,O'Donnell,05-09-79
103435,Massimo,Dellacqua,06-09-79
103436,Mathias,Schwarzler,06-09-79
103437,Francesco,Piccari,07-09-79
103438,Andrei,Krasevec,08-09-79
103439,Dimitri,Mazur,08-09-79
103440,Zoltan,Papp,14-09-79
103441,Nikola,Gnjatovic,15-09-79
103442,Aviram,Salomon,20-09-79
103443,Ondrej,Chvapil,22-09-79
103444,Jean Rene,Lisnard,25-09-79
103445,Mitsuru,Takada,26-09-79
103446,Michael,Kosta,27-09-79
103447,Renato,Silveira,27-09-79
103448,Gabriel,Trujillo Soler,30-09-79
103449,Mohamed,Dakki,30-09-79
103450,Federico,Cardinali,02-10-79
103451,Bjorn,Phau,04-10-79
103452,Igor,Brukner,04-10-79
103453,Chul Hee,Lee,09-10-79
103454,Nicolas,Massu,10-10-79
103455,Michal,Mertinak,11-10-79
103456,Marc Rene,Burger,13-10-79
103457,Petr,Kralert,20-10-79
103458,Mark,Parsons,25-10-79
103459,Jordan,Kerr,26-10-79
103460,Konstantin,Don Gruber,27-10-79
103461,Ivica,Ancic,29-10-79
103462,Ashley,Ford,01-11-79
103463,Cipriano,Pommies,05-11-79
103464,Nemanja,Ivic,07-11-79
103465,Paul,Logtens,07-11-79
103466,Kamil,Lewandowicz,09-11-79
103467,Victor,Bruthans,09-11-79
103468,Harsh,Mankad,10-11-79
103469,Casey,Smith,11-11-79
103470,Robert,Kendrick,15-11-79
103471,Tero,Vilen,16-11-79
103472,Karim,Maamoun,18-11-79
103473,Rodrigo,Grilli,20-11-79
103474,Andreas,Tattermusch,21-11-79
103475,Thomas,Messmer,25-11-79
103476,Israel,Vior Diaz,27-11-79
103477,Pavel,Riha,01-12-79
103478,Diego,Veronelli,05-12-79
103479,Iker,Bilbao,06-12-79
103480,Martin,Stepanek,13-12-79
103481,Hans,Grobecker,17-12-79
103482,Robert,Gustafsson,18-12-79
103483,James,Shortall,25-12-79
103484,James,Blake,28-12-79
103485,Ivan,Beros,30-12-79
103486,Benjamin,Ebrahimzadeh,03-01-80
103487,Federico,Luzzi,03-01-80
103488,Carl Henrik,Hansen,05-01-80
103489,Nathan,Zeder,05-01-80
103490,Santiago,Ventura,05-01-80
103491,Mads,Gottlieb,08-01-80
103492,Pablo,Martinez,15-01-80
103493,Eduardo,Bohrer,17-01-80
103494,Juan Ignacio,Herrero,19-01-80
103495,Marwan,Ziwar,19-01-80
103496,Jalal,Chafai,22-01-80
103497,Artem,Derepasko,26-01-80
103498,Marat,Safin,27-01-80
103499,Aqeel,Khan,30-01-80
103500,Frantisek,Babej,04-02-80
103501,Vijay,Kannan,04-02-80
103502,Ben,Mathias,05-02-80
103503,Robin,Vik,05-02-80
103504,Febi,Widhiyanto,09-02-80
103505,Vasilis,Mazarakis,09-02-80
103506,Martin,Vassallo Arguello,10-02-80
103507,Juan Carlos,Ferrero,12-02-80
103508,Nick,McDonald,14-02-80
103509,Dino,Dattoli,15-02-80
103510,Rob,Steckley,16-02-80
103511,Jose Ezequiel,Lido,18-02-80
103512,Ivan,Cinkus,19-02-80
103513,Glenn,Knox,23-02-80
103514,Young Jun,Kim,23-02-80
103515,Filip,Aniola,25-02-80
103516,Nathan,Healey,27-02-80
103517,Andreas,Maroldt,28-02-80
103518,Cyril,Martin,28-02-80
103519,Krzysztof,Kwinta,28-02-80
103520,Pavel,Snobel,28-02-80
103521,Andrea,Stoppini,29-02-80
103522,Nahuel,Fracassi,29-02-80
103523,Rohan,Bopanna,04-03-80
103524,Diego,Alvarez,06-03-80
103525,Ivan,Miranda,08-03-80
103526,Diego,Zorzi,10-03-80
103527,Julien,Jeanpierre,10-03-80
103528,Julian,Gast,12-03-80
103529,Aisam Ul Haq,Qureshi,17-03-80
103530,Zack,Fleishman,17-03-80
103531,Thomas,Oger,22-03-80
103532,Ignacio,Gonzalez King,23-03-80
103533,Simon,Wernhart,23-03-80
103534,Nicolas,Devilder,25-03-80
103535,Olivier,Patience,25-03-80
103536,Daniel,Kiernan,27-03-80
103537,Andreas,Kauntz,28-03-80
103538,James,Auckland,01-04-80
103539,Alexander,Hartman,02-04-80
103540,Johan,Brunstrom,03-04-80
103541,Kevin,Harris,03-04-80
103542,Carl,Hagman,05-04-80
103543,David,Marrero,08-04-80
103544,Andy,Ram,10-04-80
103545,Philipp,Mullner,11-04-80
103546,Patricio,Arquez,12-04-80
103547,Anton,Kokurin,16-04-80
103548,Eduardo,Bergmann,17-04-80
103549,Dario,Perez,18-04-80
103550,Michal,Varsanyi,18-04-80
103551,Willem Petrus,Meyer,22-04-80
103552,Carlos,Gonzalez Leiva,24-04-80
103553,Alun,Jones,26-04-80
103554,Keith,From,28-04-80
103555,Pedro,Canovas,03-05-80
103556,Sylvain,Anibie,03-05-80
103557,Attapol,Rithiwattanapong,04-05-80
103558,Masatoshi,Miyazaki,05-05-80
103559,David,Sherwood,06-05-80
103560,Kj,Hippensteel,08-05-80
103561,Roei,Shnaider,10-05-80
103562,Sam,Swan,10-05-80
103563,Gabriel,Pitta,12-05-80
103564,Jakub,Herm Zahlava,12-05-80
103565,Stephane,Robert,17-05-80
103566,Michael,Llodra,18-05-80
103567,Andrei,Youzhny,19-05-80
103568,Valentin,Sanon,20-05-80
103569,Christian,Tuscher,25-05-80
103570,Fabian,Roetschi,25-05-80
103571,Antonio,Gramaglia,26-05-80
103572,Luis,Hormazabal,05-06-80
103573,Rik,De Voest,05-06-80
103574,Teodor,Dacian Craciun,06-06-80
103575,Ajay,Ramaswami,07-06-80
103576,Barry,Fulcher,10-06-80
103577,Christopher,Kas,13-06-80
103578,Antonio,Alcaraz,21-06-80
103579,Courage,Anyidoho,23-06-80
103580,Alexander,Peya,27-06-80
103581,Flavio,Saretta,28-06-80
103582,Michael,Berrer,01-07-80
103583,Evghenii,Plugariov,02-07-80
103584,Johan,Kareld,04-07-80
103585,Tate,Roberts,06-07-80
103586,Mariusz,Fyrstenberg,08-07-80
103587,Andres,Dellatorre,09-07-80
103588,Xxxxxxx,De La Torre,09-07-80
103589,Andrew,Colombo,11-07-80
103590,Michael,Quintero,11-07-80
103591,Daniel,Schalen,13-07-80
103592,Jerome,Haehnel,14-07-80
103593,Marcelo,Barboza,15-07-80
103594,Oliver,Marach,16-07-80
103595,Martin,Rammal,17-07-80
103596,Kevin,Larock,18-07-80
103597,Mario,Alvarez,19-07-80
103598,Xavier,Malisse,19-07-80
103599,Jordi,Marse Vidri,21-07-80
103600,Mohammad,Ghareeb,22-07-80
103601,Sebastian,Jaeger,25-07-80
103602,Fernando,Gonzalez,29-07-80
103603,Steven,Bijl,30-07-80
103604,Ignacio,Vila,31-07-80
103605,Alejandro,Asta,01-08-80
103606,Henry,Beam,02-08-80
103607,Victor,Estrella,02-08-80
103608,Mario,Munoz Bejarano,03-08-80
103609,Matthew,Behrmann,03-08-80
103610,Mirko,Pehar,05-08-80
103611,Giancarlo,Petrazzuolo,07-08-80
103612,Alexey,Kedryuk,08-08-80
103613,Jorge,Haro,11-08-80
103614,Josef,Nesticky,11-08-80
103615,Patrick,Schnidrig,11-08-80
103616,Andre,Van Der Merwe B,15-08-80
103617,Travis,Parrott,16-08-80
103618,Heiko,Bollich,17-08-80
103619,Mustafa,Ghouse,19-08-80
103620,Tomas,Janci,20-08-80
103621,Igor,Levine,24-08-80
103622,Bo Ram,Cha,26-08-80
103623,Jacob,Adaktusson,31-08-80
103624,Sebastian,Uriarte,31-08-80
103625,Adriano,Biasella,01-09-80
103626,Tomas,Tenconi,03-09-80
103627,Ashley,Dyer,06-09-80
103628,Vladimir,Bistryavichus,09-09-80
103629,Ciaran,Moore,12-09-80
103630,Martijn,Van Haasteren,12-09-80
103631,Eliran,Dooyev,14-09-80
103632,Luis,Horna,14-09-80
103633,Marco,Mazzotta,14-09-80
103634,Emiliano,Redondi,16-09-80
103635,Andrew,Derer,25-09-80
103636,Federico,Torresi,27-09-80
103637,Marcelo,Amador,27-09-80
103638,Jhonson,Garcia,01-10-80
103639,Brad,Weston,06-10-80
103640,Vijayendra,Laad,06-10-80
103641,Cesar,Ferrer Victoria,08-10-80
103642,Shan,Jiang,08-10-80
103643,Lauri,Kiiski,10-10-80
103644,Ran,Xu,10-10-80
103645,Balazs,Veress,12-10-80
103646,Lars,Uebel,14-10-80
103647,Jun,Kato,25-10-80
103648,John,Thivolle,01-11-80
103649,Esat,Tanik,03-11-80
103650,Alex,Satschko,12-11-80
103651,Alexander,Satschko,12-11-80
103652,Matthew,Yeates,12-11-80
103653,Jasper,Smit,17-11-80
103654,David,Cors,18-11-80
103655,Boris Nicola,Bakalov,23-11-80
103656,Albert,Montanes,26-11-80
103657,Ivo,Klec,28-11-80
103658,Jordane,Doble,02-12-80
103659,Wei Jen,Cheng,02-12-80
103660,Nick,Rainey,07-12-80
103661,Pedro,Rico,09-12-80
103662,Holger,Fischer,11-12-80
103663,Matias,Boeker,11-12-80
103664,Nicolas,Boeker,11-12-80
103665,Ryan,Haviland,12-12-80
103666,Ilia,Kushev,13-12-80
103667,Bernat Mas,Avellaneda,15-12-80
103668,Lazar,Magdincev,15-12-80
103669,Damien,Spizzo,16-12-80
103670,Alvaro,Loyola,20-12-80
103671,Or,Dekel,20-12-80
103672,Ricardo,Mello,21-12-80
103673,Clayton,Almeida,26-12-80
103674,Jonathan,Igbinovia,27-12-80
103675,Diego,Junqueira,28-12-80
103676,Michael,Yani,31-12-80
103677,Andreas,Fasching,01-01-81
103678,Miloslav,Grolmus,01-01-81
103679,Jeroen,Masson,02-01-81
103680,Andreas,Bubik,03-01-81
103681,Chris,Drake,05-01-81
103682,Kyu Tae,Im,06-01-81
103683,Yi Ning,Wang,06-01-81
103684,Benedikt,Dorsch,10-01-81
103685,Olivier,Ramos,10-01-81
103686,Glen,Bertram,13-01-81
103687,Enrico,Burzi,14-01-81
103688,Angelo,Niculescu,15-01-81
103689,Guillermo,Carry,15-01-81
103690,Marcin,Matkowski,15-01-81
103691,Baptiste,Dupuy,16-01-81
103692,Jakub,Hasek,17-01-81
103693,Thierry,Ascione,17-01-81
103694,Olivier,Rochus,18-01-81
103695,Marc Marco,Ripoll,20-01-81
103696,Sven,Swinnen,22-01-81
103697,Marcio,Torres,24-01-81
103698,Andreu,Guilera Jover,25-01-81
103699,Fred,Hemmes,28-01-81
103700,Juan Pablo,Guzman,29-01-81
103701,Diego,Hartfield,31-01-81
103702,Stefano,Ianni,31-01-81
103703,Nathan,Price,04-02-81
103704,Vladimir,Obradovic,04-02-81
103705,Sergei,Samoseiko,05-02-81
103706,Daniel,Norberg,07-02-81
103707,Dmitriy,Koch,08-02-81
103708,Jaroslav,Pospisil,09-02-81
103709,Kristian,Pless,09-02-81
103710,Federico,Abadie,11-02-81
103711,Jaroslav,Levinsky,11-02-81
103712,Rodolfo,Daruich,15-02-81
103713,Christoph,Palmanshofer,18-02-81
103714,Andreas,Vinciguerra,19-02-81
103715,Kirill,Ivanov Smolensky,19-02-81
103716,Uros,Vico,19-02-81
103717,Jedrzej,Zarski,20-02-81
103718,David,Martin,22-02-81
103719,Ruben,Torres,23-02-81
103720,Lleyton,Hewitt,24-02-81
103721,Ezequiel,Nastari,26-02-81
103722,Florent,Serra,28-02-81
103723,Julien,Maes,28-02-81
103724,Jose Manuel,Garcia Rodriguez,01-03-81
103725,Luis Ernesto,Peon,03-03-81
103726,Jean Christophe,Faurel,06-03-81
103727,Daniel,Langre,07-03-81
103728,Christian,Magg,08-03-81
103729,Nicolas,Tholozan,08-03-81
103730,Jonathan,Marray,10-03-81
103731,Benedikt,Stronk,11-03-81
103732,Phil,Stolt,12-03-81
103733,Luben,Pampoulov,14-03-81
103734,Trystan,Meniane,16-03-81
103735,Lovro,Zovko,18-03-81
103736,Diego,Acuna,20-03-81
103737,Edgardo,Massa,22-03-81
103738,Francesc,Lleal,22-03-81
103739,Jose,De Armas,25-03-81
103740,Roger,Anderson,26-03-81
103741,Richard,Magney,02-04-81
103742,Diego,Cristin,05-04-81
103743,Domenic,Marafiote,07-04-81
103744,Rahim,Esmail,07-04-81
103745,Thomas,Higgins,07-04-81
103746,Miguel,Gallardo Valles,08-04-81
103747,Dominik,Meffert,09-04-81
103748,Jan,Minar,09-04-81
103749,Laszlo,Fono,09-04-81
103750,Ladislav,Chramosta,10-04-81
103751,Jonas,Froberg,11-04-81
103752,Simon,Greul,13-04-81
103753,Boris,Bachert,16-04-81
103754,Mark,Hilton,20-04-81
103755,Francois,Vatin,21-04-81
103756,Stefano,Mocci,21-04-81
103757,Theodor,Devoty,23-04-81
103758,Taylor,Dent,24-04-81
103759,Davor,Grgic,25-04-81
103760,Haluk,Akkoyun,25-04-81
103761,Tomas,Cakl,25-04-81
103762,John Paul,Fruttero,30-04-81
103763,Martin,Slanar,01-05-81
